incident_id,fecha,anio,mes,dia,hora,minuto,dia_semana,tipo,prioridad,prioridad_base_tipo,latitud,longitud,dist_hermelinda_km,dist_sanchez_carrion_km,dist_parque_industrial_km,dist_cesar_vallejo_km,hora_bin,hora_sin,hora_cos,dia_semana_sin,dia_semana_cos,mes_sin,mes_cos,es_fin_de_semana,lat_bin,lng_bin,hotspot_cercano,dist_hotspot_mas_cercano_km,tipo_encoded,tipo_Estafa,tipo_Extorsión,tipo_Hurto,tipo_Otros,tipo_Robo,tipo_Secuestro,tipo_Violencia contra la mujer e integrantes,hotspot_encoded,prioridad_encoded
18738,2022-08-06 20:50:00,2022,8,6,20,50,5,Extorsión,ALTA,ALTA,-8.020672078606074,-78.99836179498774,2.643739347269745,1.29127133692984,4.413943347146643,1.80191958690672,6,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,-8.02,-79.0,Sanchez Carrion,1.29127133692984,1,0,1,0,0,0,0,0,3,0
20087,2022-11-21 15:55:00,2022,11,21,15,55,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.0224618427929,-78.98564131524545,3.064084078329275,1.2481329646193735,4.902862551548196,0.4326319253700837,5,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,-8.02,-78.99,Cesar Vallejo,0.4326319253700837,6,0,0,0,0,0,0,1,0,0
30565,2025-05-12 19:52:00,2025,5,12,19,52,0,Extorsión,ALTA,ALTA,-8.036581482152188,-79.00109360459508,0.8511871781640808,1.085958958210122,2.667221365184949,2.724244858355477,6,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,-8.04,-79.0,Hermelinda,0.8511871781640808,1,0,1,0,0,0,0,0,1,0
17219,2022-03-29 22:19:00,2022,3,29,22,19,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.05005282381439,-78.99937568305889,0.7824437239581962,2.231846281340286,1.6470461184461411,3.7545068490121976,7,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,-8.05,-79.0,Hermelinda,0.7824437239581962,6,0,0,0,0,0,0,1,1,0
5542,2019-05-17 22:38:00,2019,5,17,22,38,4,Hurto,MEDIA,MEDIA,-8.052215663217863,-79.01666031747496,1.759705703339845,3.5144626487371373,0.822772309224069,5.158622879065349,7,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,-8.05,-79.02,Parque Industrial,0.822772309224069,2,0,0,1,0,0,0,0,2,1
25913,2024-03-05 13:27:00,2024,3,5,13,27,1,Otros,BAJA,BAJA,-8.043342227056192,-79.00301003969581,0.0731493665633595,1.7601587838271804,1.906869891004686,3.394594544836574,4,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0,-8.04,-79.0,Hermelinda,0.0731493665633595,3,0,0,0,1,0,0,0,1,2
9836,2020-04-05 18:34:00,2020,4,5,18,34,6,Otros,BAJA,BAJA,-8.048678473022953,-78.99749156107946,0.7990306001479158,2.027007259725917,1.904176577739731,3.5187487348328816,6,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,-8.05,-79.0,Hermelinda,0.7990306001479158,3,0,0,0,1,0,0,0,1,2
32110,2025-09-02 12:15:00,2025,9,2,12,15,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.015288367613563,-78.98270589994665,3.896858348493915,2.0825226144282216,5.740991642876111,0.6398429341739912,4,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,-8.02,-78.98,Cesar Vallejo,0.6398429341739912,6,0,0,0,0,0,0,1,0,0
27980,2024-08-13 08:52:00,2024,8,13,8,52,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.044474050503249,-79.00765563457753,0.5152922985303716,2.201935618147265,1.57824185328791,3.846106582691974,2,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,-8.04,-79.01,Hermelinda,0.5152922985303716,6,0,0,0,0,0,0,1,1,0
17063,2022-03-23 17:43:00,2022,3,23,17,43,2,Otros,BAJA,BAJA,-8.040211503151603,-78.9945141287157,1.0248850510002,1.0377506063448745,2.760214751228833,2.542035905204533,5,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,-8.04,-78.99,Hermelinda,1.0248850510002,3,0,0,0,1,0,0,0,1,2
24690,2023-12-10 22:31:00,2023,12,10,22,31,6,Otros,BAJA,BAJA,-8.060753340534028,-79.00199794100469,1.8661504963396307,3.453561393080456,1.1429609379928205,4.938382901385324,7,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,1,-8.06,-79.0,Parque Industrial,1.1429609379928205,3,0,0,0,1,0,0,0,2,2
11787,2020-10-14 06:22:00,2020,10,14,6,22,2,Otros,BAJA,BAJA,-8.064601036840198,-79.01095478098213,2.4524444335541,4.226994902114964,0.7429675752478394,5.802434197437769,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,-8.06,-79.01,Parque Industrial,0.7429675752478394,3,0,0,0,1,0,0,0,2,2
22572,2023-07-27 11:45:00,2023,7,27,11,45,3,Extorsión,ALTA,ALTA,-8.028126534627317,-78.99621247340652,1.9167407918400188,0.4766545192022574,3.749084115637762,1.754082012773015,3,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,-8.03,-79.0,Sanchez Carrion,0.4766545192022574,1,0,1,0,0,0,0,0,3,0
31202,2025-06-08 07:44:00,2025,6,8,7,44,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.035921185174665,-78.9977628558204,1.0674619810934465,0.7579205974063009,2.912794257730578,2.401045065127578,2,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1,-8.04,-79.0,Sanchez Carrion,0.7579205974063009,6,0,0,0,0,0,0,1,3,0
27368,2024-07-17 22:23:00,2024,7,17,22,23,2,Estafa,BAJA,BAJA,-8.01423959238016,-78.97632717236405,4.424442851937879,2.6159888049025075,6.253322313093769,0.9773650467841788,7,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,-8.01,-78.98,Cesar Vallejo,0.9773650467841788,0,1,0,0,0,0,0,0,0,2
5735,2019-05-09 17:14:00,2019,5,9,17,14,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.022139097038963,-78.98718282970012,2.990288235778563,1.1751746561988057,4.833908286625821,0.58455317774962,5,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,-8.02,-78.99,Cesar Vallejo,0.58455317774962,6,0,0,0,0,0,0,1,0,0
8510,2019-12-19 21:48:00,2019,12,19,21,48,3,Robo,ALTA,ALTA,-8.048246584884085,-79.0007228308981,0.5346312866646342,2.097786503261611,1.6485666210202372,3.6644971225176257,7,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,-8.05,-79.0,Hermelinda,0.5346312866646342,4,0,0,0,0,1,0,0,1,0
11386,2020-09-07 05:35:00,2020,9,7,5,35,0,Otros,BAJA,BAJA,-8.039501984646117,-78.99147622699599,1.3638073554278085,0.9601490980374838,3.0556235693991614,2.3067785982032745,1,0.9659258262890683,0.25881904510252074,0.0,1.0,-1.0,-1.8369701987210297e-16,0,-8.04,-78.99,Sanchez Carrion,0.9601490980374838,3,0,0,0,1,0,0,0,3,2
29770,2025-03-24 18:00:00,2025,3,24,18,0,0,Extorsión,ALTA,ALTA,-8.02718148672525,-79.01207433025571,2.1202887155529666,2.142668907793856,3.426872094993287,3.381957479105961,6,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,6.123233995736766e-17,0,-8.03,-79.01,Hermelinda,2.1202887155529666,1,0,1,0,0,0,0,0,1,0
21809,2023-04-28 08:17:00,2023,4,28,8,17,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.061102900422359,-79.00819262436197,1.985828867922021,3.74196694964468,0.5429131995267035,5.310500271922157,2,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,-8.06,-79.01,Parque Industrial,0.5429131995267035,6,0,0,0,0,0,0,1,2,0
680,2018-03-11 19:01:00,2018,3,11,19,1,6,Otros,BAJA,BAJA,-8.02304537947667,-78.98645607312821,2.957559385831481,1.140840144322001,4.797583605458824,0.5407944778438005,6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,1,-8.02,-78.99,Cesar Vallejo,0.5407944778438005,3,0,0,0,1,0,0,0,0,2
30321,2025-04-20 11:06:00,2025,4,20,11,6,6,Otros,BAJA,BAJA,-8.026443570086236,-78.9885219933086,2.5203386581913394,0.7069621028210472,4.358268375990332,0.9391864531869372,3,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,-8.03,-78.99,Sanchez Carrion,0.7069621028210472,3,0,0,0,1,0,0,0,3,2
20341,2022-12-23 00:09:00,2022,12,23,0,9,4,Robo,ALTA,ALTA,-8.017151922717698,-78.98027507383128,3.895256439919293,2.081864461702737,5.729894604839036,0.4681447092342498,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,-8.02,-78.98,Cesar Vallejo,0.4681447092342498,4,0,0,0,0,1,0,0,0,0
1353,2018-05-08 07:08:00,2018,5,8,7,8,1,Otros,BAJA,BAJA,-8.040035962521987,-78.9953654670383,0.9491314068936996,1.0379599172489316,2.7100311256156155,2.577989757600573,2,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,-8.04,-79.0,Hermelinda,0.9491314068936996,3,0,0,0,1,0,0,0,1,2
3903,2019-01-07 08:54:00,2019,1,7,8,54,0,Hurto,MEDIA,MEDIA,-8.037113359596416,-79.00892159501988,1.0057152999221943,1.880209573436796,2.347089164879833,3.4636334622796103,2,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,0.8660254037844387,0,-8.04,-79.01,Hermelinda,1.0057152999221943,2,0,0,1,0,0,0,0,1,1
7062,2019-09-21 07:27:00,2019,9,21,7,27,5,Hurto,MEDIA,MEDIA,-8.045942761853262,-79.01066972332654,0.8716351383883604,2.5584498316433923,1.3486799032471832,4.201993212118036,2,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,1,-8.05,-79.01,Hermelinda,0.8716351383883604,2,0,0,1,0,0,0,0,1,1
29285,2025-01-01 12:03:00,2025,1,1,12,3,2,Otros,BAJA,BAJA,-8.04970840913305,-79.01034520902098,1.0280620631730022,2.823946087371322,0.9398113455716484,4.464340602669016,4,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,-8.05,-79.01,Parque Industrial,0.9398113455716484,3,0,0,0,1,0,0,0,2,2
9237,2020-02-02 20:23:00,2020,2,2,20,23,6,Otros,BAJA,BAJA,-8.047549319963625,-78.9977705171407,0.6980475864312536,1.9136925176082935,1.950580543136556,3.424943120620355,6,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1,-8.05,-79.0,Hermelinda,0.6980475864312536,3,0,0,0,1,0,0,0,1,2
12372,2020-12-31 20:55:00,2020,12,31,20,55,3,Hurto,MEDIA,MEDIA,-8.009043169924407,-78.9970792790025,3.9413095325754086,2.4824600120968547,5.686238298479311,2.127080024041033,6,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,-8.01,-79.0,Cesar Vallejo,2.127080024041033,2,0,0,1,0,0,0,0,0,1
31712,2025-08-22 07:00:00,2025,8,22,7,0,4,Otros,BAJA,BAJA,-8.047259234332008,-79.01066402851035,0.9183470418875308,2.65539026936469,1.2033420388852638,4.299556430170538,2,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,-8.05,-79.01,Hermelinda,0.9183470418875308,3,0,0,0,1,0,0,0,1,2
24675,2023-12-21 15:07:00,2023,12,21,15,7,3,Otros,BAJA,BAJA,-8.007449024386895,-78.98794038637601,4.389517288463043,2.6773510820008166,6.213958792959375,1.6426438194693898,5,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,-8.01,-78.99,Cesar Vallejo,1.6426438194693898,3,0,0,0,1,0,0,0,0,2
4555,2019-02-06 07:35:00,2019,2,6,7,35,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.025633846665196,-78.98235775244558,3.0555208647690786,1.3149423215244471,4.858384300008744,0.5167637322261305,2,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,-8.03,-78.98,Cesar Vallejo,0.5167637322261305,6,0,0,0,0,0,0,1,0,0
11273,2020-08-11 13:57:00,2020,8,11,13,57,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.02608487677457,-78.99742844214009,2.084385575273816,0.732427639126251,3.894600790191765,1.790394499338673,4,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,-8.03,-79.0,Sanchez Carrion,0.732427639126251,6,0,0,0,0,0,0,1,3,0
7811,2019-11-28 17:56:00,2019,11,28,17,56,3,Hurto,MEDIA,MEDIA,-8.020673331844055,-78.99027550682811,2.9479971223184283,1.186811115523179,4.79042775496721,0.911916193049194,5,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,-8.02,-78.99,Cesar Vallejo,0.911916193049194,2,0,0,1,0,0,0,0,0,1
22164,2023-06-15 19:38:00,2023,6,15,19,38,3,Estafa,BAJA,BAJA,-8.027727530841709,-78.99380814458578,2.0732184341415887,0.3746033090805228,3.916978354438964,1.4999981195997591,6,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,-8.03,-78.99,Sanchez Carrion,0.3746033090805228,0,1,0,0,0,0,0,0,3,2
23692,2023-10-17 07:37:00,2023,10,17,7,37,1,Extorsión,MEDIA,ALTA,-8.049485187901851,-78.99922623970541,0.7379984771640633,2.1667604529501414,1.6953788338207825,3.6918577309846463,2,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,-8.05,-79.0,Hermelinda,0.7379984771640633,1,0,1,0,0,0,0,0,1,1
16205,2021-12-20 11:39:00,2021,12,20,11,39,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.035925453136795,-79.00462816155638,0.9155696021489322,1.3925291660118049,2.5852873302628745,2.993632909936439,3,0.258819045102521,-0.9659258262890682,0.0,1.0,-2.4492935982947064e-16,1.0,0,-8.04,-79.0,Hermelinda,0.9155696021489322,6,0,0,0,0,0,0,1,1,0
26193,2024-04-28 09:38:00,2024,4,28,9,38,6,Hurto,ALTA,MEDIA,-8.037791333441975,-79.00787186236984,0.8742649359705414,1.8031892161383607,2.2926056242651147,3.4059833798826062,3,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,-8.04,-79.01,Hermelinda,0.8742649359705414,2,0,0,1,0,0,0,0,1,0
4368,2019-02-28 13:09:00,2019,2,28,13,9,3,Otros,BAJA,BAJA,-8.06550970937977,-79.01517605122147,2.741835651265816,4.5482088822613225,0.905297753104294,6.15121675365055,4,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,-8.07,-79.02,Parque Industrial,0.905297753104294,3,0,0,0,1,0,0,0,2,2
4239,2019-01-09 23:52:00,2019,1,9,23,52,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.046858194539011,-79.00245286783618,0.3234753070362696,2.0475920188930785,1.6247365102976732,3.652199183302818,7,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,-8.05,-79.0,Hermelinda,0.3234753070362696,6,0,0,0,0,0,0,1,1,0
11468,2020-09-14 21:23:00,2020,9,14,21,23,0,Robo,ALTA,ALTA,-8.032841163793119,-79.00812225692654,1.36296172499838,1.6775624627706465,2.8299259211913967,3.163256209814736,7,-0.7071067811865477,0.7071067811865474,0.0,1.0,-1.0,-1.8369701987210297e-16,0,-8.03,-79.01,Hermelinda,1.36296172499838,4,0,0,0,0,1,0,0,1,0
23491,2023-09-26 17:24:00,2023,9,26,17,24,1,Otros,BAJA,BAJA,-8.034584648380141,-79.00699533355667,1.135600899133242,1.591658490964843,2.6613354127261566,3.139410087578015,5,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,-8.03,-79.01,Hermelinda,1.135600899133242,3,0,0,0,1,0,0,0,1,2
28886,2024-12-11 19:17:00,2024,12,11,19,17,2,Hurto,MEDIA,MEDIA,-8.053617742681448,-78.99539020187134,1.3585577304726448,2.5287093624232573,1.8925088540751056,3.915118801752411,6,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,-8.05,-79.0,Hermelinda,1.3585577304726448,2,0,0,1,0,0,0,0,1,1
10614,2020-06-06 15:40:00,2020,6,6,15,40,5,Otros,BAJA,BAJA,-8.031412558960978,-78.99266409456261,1.803916102678058,0.058926483640951,3.6431349899687615,1.6490144639144153,5,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1,-8.03,-78.99,Sanchez Carrion,0.058926483640951,3,0,0,0,1,0,0,0,3,2
18169,2022-06-03 12:10:00,2022,6,3,12,10,4,Otros,BAJA,BAJA,-8.038500803806187,-78.98695217143506,1.8697106467382727,1.067261104228642,3.5080443610281726,2.0209463332332978,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,-8.04,-78.99,Sanchez Carrion,1.067261104228642,3,0,0,0,1,0,0,0,3,2
23771,2023-10-16 13:21:00,2023,10,16,13,21,0,Hurto,MEDIA,MEDIA,-8.025132741336739,-78.9805215241773,3.2444999771893563,1.5209742923322374,5.036724742645251,0.487521725196315,4,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,-8.03,-78.98,Cesar Vallejo,0.487521725196315,2,0,0,1,0,0,0,0,0,1
11641,2020-10-08 16:42:00,2020,10,8,16,42,3,Otros,BAJA,BAJA,-8.049099194761576,-79.00700971209616,0.7186027900421948,2.535667007610788,1.1319977845870766,4.164735599099796,5,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,-8.05,-79.01,Hermelinda,0.7186027900421948,3,0,0,0,1,0,0,0,1,2
549,2018-03-02 22:32:00,2018,3,2,22,32,4,Extorsión,ALTA,ALTA,-8.039380624112352,-78.9996380249306,0.6331309661179655,1.184303174214678,2.4776857652295408,2.819347869050945,7,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0,-8.04,-79.0,Hermelinda,0.6331309661179655,1,0,1,0,0,0,0,0,1,0
29475,2025-02-06 07:11:00,2025,2,6,7,11,3,Otros,MEDIA,BAJA,-8.059187429998463,-78.99706053960405,1.810952496939987,3.1660229146234804,1.6500794283349791,4.558534293657091,2,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,-8.06,-79.0,Parque Industrial,1.6500794283349791,3,0,0,0,1,0,0,0,2,1
17788,2022-05-06 15:44:00,2022,5,6,15,44,4,Otros,BAJA,BAJA,-8.06498832137576,-79.00109371676669,2.343213008807712,3.8829647795870734,1.4302469918745109,5.323909745256034,5,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,-8.06,-79.0,Parque Industrial,1.4302469918745109,3,0,0,0,1,0,0,0,2,2
11953,2020-11-05 18:02:00,2020,11,5,18,2,3,Extorsión,ALTA,ALTA,-8.042241889648619,-78.99119257245692,1.314627588226439,1.265782334284861,2.884166866612816,2.5697136113446595,6,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0,-8.04,-78.99,Sanchez Carrion,1.265782334284861,1,0,1,0,0,0,0,0,3,0
20154,2022-12-21 15:29:00,2022,12,21,15,29,2,Hurto,MEDIA,MEDIA,-8.034604143010943,-78.99515268475574,1.3557486955535465,0.4656055447950257,3.1950642018835294,2.0941636531164503,5,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,-8.03,-79.0,Sanchez Carrion,0.4656055447950257,2,0,0,1,0,0,0,0,3,1
28302,2024-10-16 22:35:00,2024,10,16,22,35,2,Extorsión,ALTA,ALTA,-8.027972418248599,-78.99754515591955,1.8806648877175347,0.6031401975285592,3.698811641830982,1.879021170281833,7,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,-8.03,-79.0,Sanchez Carrion,0.6031401975285592,1,0,1,0,0,0,0,0,3,0
9320,2020-02-12 17:59:00,2020,2,12,17,59,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.027983529683814,-78.984477583649,2.707550856896583,0.9965047015359084,4.508049936935692,0.8230564588067282,5,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,-8.03,-78.98,Cesar Vallejo,0.8230564588067282,6,0,0,0,0,0,0,1,0,0
949,2018-04-20 16:15:00,2018,4,20,16,15,4,Hurto,MEDIA,MEDIA,-8.048840477508675,-78.99870996513404,0.7160989743138938,2.0810051249089163,1.782781925661338,3.601170571587029,5,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,-8.05,-79.0,Hermelinda,0.7160989743138938,2,0,0,1,0,0,0,0,1,1
23183,2023-08-01 06:44:00,2023,8,1,6,44,1,Otros,BAJA,BAJA,-8.043433664754618,-79.00919441152419,0.6849117363104755,2.25626586372433,1.6488938982291916,3.897166116590242,2,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,-8.04,-79.01,Hermelinda,0.6849117363104755,3,0,0,0,1,0,0,0,1,2
19551,2022-10-08 20:12:00,2022,10,8,20,12,5,Otros,BAJA,BAJA,-8.018410470753151,-78.98575837216272,3.4205682780285454,1.611043108178141,5.265627413731881,0.5041446778160091,6,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,1,-8.02,-78.99,Cesar Vallejo,0.5041446778160091,3,0,0,0,1,0,0,0,0,2
32004,2025-09-16 19:02:00,2025,9,16,19,2,1,Otros,BAJA,BAJA,-8.063283238814464,-79.00069139161246,2.159210677174574,3.688263350979693,1.3766757022688902,5.132344446285761,6,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,-8.06,-79.0,Parque Industrial,1.3766757022688902,3,0,0,0,1,0,0,0,2,2
16821,2022-02-20 10:21:00,2022,2,20,10,21,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.030365327359435,-78.98606816592745,2.402909293859604,0.7664818260503998,4.194520895870414,1.1336251798169403,3,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,1,-8.03,-78.99,Sanchez Carrion,0.7664818260503998,6,0,0,0,0,0,0,1,3,0
18456,2022-07-09 10:56:00,2022,7,9,10,56,5,Otros,BAJA,BAJA,-8.037345529634093,-78.98519953373038,2.0948934697143606,1.1115290717208195,3.739184220681799,1.851365921379092,3,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,1,-8.04,-78.99,Sanchez Carrion,1.1115290717208195,3,0,0,0,1,0,0,0,3,2
5009,2019-03-06 13:51:00,2019,3,6,13,51,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.032618909182146,-79.003888942808,1.2692987117455856,1.2123571195358605,2.960167583601163,2.7345423634046013,4,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,-8.03,-79.0,Sanchez Carrion,1.2123571195358605,6,0,0,0,0,0,0,1,3,0
449,2018-02-08 12:31:00,2018,2,8,12,31,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.051556478400236,-79.00018383604228,0.8956246054107732,2.4187553227405534,1.4851889312091138,3.94371893357737,4,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,-8.05,-79.0,Hermelinda,0.8956246054107732,6,0,0,0,0,0,0,1,1,0
11210,2020-08-11 06:42:00,2020,8,11,6,42,1,Otros,BAJA,BAJA,-8.052446754288974,-79.01607896057342,1.7192253003436309,3.484817327409783,0.7635275556327147,5.128935609183066,2,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,-8.05,-79.02,Parque Industrial,0.7635275556327147,3,0,0,0,1,0,0,0,2,2
21758,2023-04-23 07:52:00,2023,4,23,7,52,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.027201256051843,-78.99141043279462,2.262184699522056,0.4572246229982962,4.106985209197262,1.2446198693592618,2,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,-8.03,-78.99,Sanchez Carrion,0.4572246229982962,6,0,0,0,0,0,0,1,3,0
33740,2026-04-15 20:45:00,2026,4,15,20,45,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.042820735850308,-79.00243790205965,0.144998871164913,1.6755516690500616,1.9892723930613072,3.309235469668868,6,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0,-8.04,-79.0,Hermelinda,0.144998871164913,6,0,0,0,0,0,0,1,1,0
20553,2023-01-16 12:42:00,2023,1,16,12,42,0,Otros,BAJA,BAJA,-8.02404044298122,-78.98932506196407,2.681930967457386,0.8732677035312283,4.526799807426753,0.8745304158188515,4,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,-8.02,-78.99,Sanchez Carrion,0.8732677035312283,3,0,0,0,1,0,0,0,3,2
9365,2020-02-12 14:26:00,2020,2,12,14,26,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.020980780636902,-78.98588920163769,3.1782053144203792,1.3616839483903072,5.020867937268172,0.4282340791434484,4,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0,-8.02,-78.99,Cesar Vallejo,0.4282340791434484,6,0,0,0,0,0,0,1,0,0
