incident_id,fecha,anio,mes,dia,hora,minuto,dia_semana,tipo,prioridad,prioridad_base_tipo,latitud,longitud,dist_hermelinda_km,dist_sanchez_carrion_km,dist_parque_industrial_km,dist_cesar_vallejo_km
26829,2024-05-14 21:16:00,2024,5,14,21,16,1,Otros,BAJA,BAJA,-8.052705405958543,-79.00198766604254,0.9743926084366659,2.6085151410526426,1.2496997730794195,4.155969632067874
19036,2022-08-25 14:38:00,2022,8,25,14,38,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.016030937540288,-78.97660083235989,4.256870894149665,2.455787377749722,6.0802460236456435,0.8116114803468907
12951,2021-02-03 22:10:00,2021,2,3,22,10,2,Extorsión,MEDIA,ALTA,-8.045498052496132,-78.99881549522034,0.489905544141572,1.7346130873671204,2.009890923531243,3.293685498257008
33228,2026-02-15 18:44:00,2026,2,15,18,44,6,Otros,BAJA,BAJA,-8.033118608768483,-78.98646375754524,2.18606144022688,0.7572437257938694,3.9445361672155284,1.4343597261404577
3838,2018-12-01 20:38:00,2018,12,1,20,38,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.04434116088257,-78.99473618406466,0.9106434234845795,1.4957349346643771,2.4330020628860454,2.950026238173013
27793,2024-08-21 11:54:00,2024,8,21,11,54,2,Hurto,MEDIA,MEDIA,-8.029244042542887,-78.98020400304834,2.998633960848579,1.4223639181738144,4.741255489127356,0.9377825376184871
15538,2021-10-02 13:05:00,2021,10,2,13,5,5,Otros,BAJA,BAJA,-8.03679473795219,-78.99000334860106,1.6399805714006346,0.7239080662024714,3.380094125388612,1.964968055328084
30498,2025-04-01 20:13:00,2025,4,1,20,13,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.033743310348697,-78.98777056125995,2.027896759476318,0.6515949191265469,3.793608169871068,1.5529197102159455
301,2018-02-04 12:08:00,2018,2,4,12,8,6,Hurto,MEDIA,MEDIA,-8.024249736469752,-79.00564315408397,2.2153275284039227,1.581542047746831,3.8175650160769816,2.6282286134024484
5293,2019-04-19 06:58:00,2019,4,19,6,58,4,Robo,ALTA,ALTA,-8.043547601564871,-79.00484506034995,0.20927865515125346,1.9098515913185552,1.789723261657984,3.5514573775567646
750,2018-03-14 22:16:00,2018,3,14,22,16,2,Robo,MEDIA,ALTA,-8.048545670347254,-79.00867153931124,0.803372851056549,2.60453454417857,1.1133137204257428,4.243273350690477
11108,2020-08-16 07:26:00,2020,8,16,7,26,6,Otros,BAJA,BAJA,-8.061984919059158,-79.01784108933553,2.582483205622687,4.398956453177791,0.7809587778064114,6.028374115873382
9505,2020-03-14 22:02:00,2020,3,14,22,2,5,Otros,MEDIA,BAJA,-8.028816297411694,-78.99543685726114,1.8825402016999568,0.3618699617648899,3.7223820961130016,1.71588179274778
26653,2024-05-18 13:00:00,2024,5,18,13,0,5,Otros,BAJA,BAJA,-8.020473888173512,-78.97576898455188,3.979051264739328,2.2292274181678344,5.7727427422377575,0.6885691488126342
27637,2024-07-03 09:26:00,2024,7,3,9,26,2,Robo,ALTA,ALTA,-8.054072175111154,-79.01858301894883,2.048880249235909,3.8099557198270393,0.846198800184745,5.454132925247091
33178,2026-02-05 19:21:00,2026,2,5,19,21,3,Otros,BAJA,BAJA,-8.017650973100514,-78.99360529113757,3.1071156117829366,1.4858395066333152,4.922550182126223,1.3309876467290056
6782,2019-08-21 11:23:00,2019,8,21,11,23,2,Otros,BAJA,BAJA,-8.015736954374642,-78.9830026948201,3.8372542957735267,2.022890759001407,5.681367418495625,0.5955470257938853
1195,2018-04-12 14:43:00,2018,4,12,14,43,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.036550176422608,-79.00931156693188,1.08126088435045,1.8990415604278679,2.403408211700768,3.468815445736135
11812,2020-10-16 17:20:00,2020,10,16,17,20,4,Robo,ALTA,ALTA,-8.035486766473758,-79.00454411621998,0.9617737750489026,1.3654586461704843,2.6345140959782016,2.959102120013831
29186,2025-01-14 21:02:00,2025,1,14,21,2,1,Otros,BAJA,BAJA,-8.038577774996677,-79.01035667138818,1.0097460026009908,2.0885449013023396,2.167218550039556,3.683538653599915
1713,2018-06-05 20:42:00,2018,6,5,20,42,1,Otros,BAJA,BAJA,-8.039536588757713,-79.0029802852933,0.4963134322741101,1.4520764066848415,2.280601931393751,3.095910208251902
5863,2019-06-18 21:46:00,2019,6,18,21,46,1,Extorsión,ALTA,ALTA,-8.04912376966261,-79.0106983521865,1.0212781771595105,2.803292568603664,0.9973416141025323,4.4456425029041045
28087,2024-09-30 06:13:00,2024,9,30,6,13,0,Otros,BAJA,BAJA,-8.061686767956326,-79.01873222541305,2.6206821519331625,4.4350635051153,0.8470116592498378,6.068295842639563
25892,2024-03-13 05:52:00,2024,3,13,5,52,2,Otros,BAJA,BAJA,-8.025587155703652,-78.97904306394415,3.339098137042799,1.6503940157813317,5.1143564064158324,0.6051204357429472
16388,2022-01-11 18:21:00,2022,1,11,18,21,1,Otros,BAJA,BAJA,-8.06054918896042,-79.00590354302618,1.8677464409741567,3.579706872155657,0.72859941108723,5.1250346039527415
1901,2018-07-23 14:03:00,2018,7,23,14,3,0,Otros,BAJA,BAJA,-8.0295379930673,-79.00091013940876,1.6244805970822302,0.8859850142629931,3.392197592534022,2.2883496615576617
29380,2025-01-19 01:04:00,2025,1,19,1,4,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.018517981468806,-78.97397610265394,4.270922640665476,2.512750514084445,6.066369154125607,0.9255945744240647
33855,2026-05-22 10:27:00,2026,5,22,10,27,4,Otros,BAJA,BAJA,-8.01556263352165,-78.977927454277,4.197590129898807,2.3876327111451143,6.0283405383869315,0.7527483690744986
27464,2024-07-26 07:05:00,2024,7,26,7,5,4,Hurto,MEDIA,MEDIA,-8.059932582409365,-79.01104267438114,1.9805894901681578,3.7810454745411017,0.23934911119901572,5.382019197087817
29271,2025-01-23 13:36:00,2025,1,23,13,36,3,Otros,BAJA,BAJA,-8.027841825836115,-78.97755243198122,3.3284453159797787,1.7367265625932673,5.062631387877003,0.9047603694536223
10916,2020-07-07 07:40:00,2020,7,7,7,40,1,Robo,ALTA,ALTA,-8.02951604748079,-78.99936521733711,1.6595196876872684,0.7200027159679442,3.4593017578762373,2.1336575457300255
3079,2018-10-04 17:45:00,2018,10,4,17,45,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.021338576575179,-78.9844341163713,3.2447233435660467,1.4295664222961455,5.082318971535894,0.2706446986041004
23523,2023-09-19 16:53:00,2023,9,19,16,53,1,Otros,BAJA,BAJA,-8.009558093893911,-78.96776069460473,5.451773381556406,3.6616356920422546,7.262235844034417,2.0191384216863844
18389,2022-07-23 18:49:00,2022,7,23,18,49,5,Extorsión,ALTA,ALTA,-8.041074876776534,-78.98968786282721,1.5013395452215876,1.1781363755830512,3.0945963343559866,2.3873276015330984
3210,2018-11-03 20:00:00,2018,11,3,20,0,5,Hurto,ALTA,MEDIA,-8.047769032346771,-78.99644808039102,0.8342753187970651,1.9028865516300102,2.0557187574944855,3.3750000570074734
19535,2022-10-18 19:53:00,2022,10,18,19,53,1,Hurto,MEDIA,MEDIA,-8.049833274358308,-79.00259508179,0.6501607928935988,2.3455452644505774,1.377254212949381,3.92697143556834
1254,2018-05-05 21:52:00,2018,5,5,21,52,5,Hurto,MEDIA,MEDIA,-8.034362108954534,-78.99440957656948,1.4293675167260667,0.4047844331706599,3.264874463981653,2.0185484301271064
11816,2020-10-09 18:02:00,2020,10,9,18,2,4,Robo,ALTA,ALTA,-8.02574476133411,-79.00103342314446,2.04140562182232,1.0601174754533003,3.7844070476788274,2.161093578717166
7467,2019-10-04 22:22:00,2019,10,4,22,22,4,Hurto,MEDIA,MEDIA,-8.039048735176468,-79.0006536999593,0.6081500019281316,1.2292786056555018,2.449736194238551,2.8716018414405173
18128,2022-06-12 17:40:00,2022,6,12,17,40,6,Otros,BAJA,BAJA,-8.057955238982627,-79.00063316626897,1.5734797789441413,3.11288024644773,1.2514649793779509,4.592893749844905
9271,2020-02-05 08:56:00,2020,2,5,8,56,2,Robo,ALTA,ALTA,-8.046688351953959,-78.99595645932945,0.8311173076245921,1.7745752377179664,2.168438001467649,3.2435192696426034
1209,2018-04-30 09:05:00,2018,4,30,9,5,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.058303342215128,-79.01999287453415,2.4555684738488965,4.248487584171254,0.8806378847558812,5.89098424554358
9479,2020-03-26 17:54:00,2020,3,26,17,54,3,Hurto,MEDIA,MEDIA,-8.02016174537456,-78.96974243305691,4.520499151018823,2.8302078765673944,6.272922949510683,1.3528614188154449
440,2018-02-22 22:22:00,2018,2,22,22,22,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.046418976061581,-79.00084626135609,0.3585786943549289,1.919859251721284,1.7794142263425416,3.5063775601473752
16562,2022-01-29 18:14:00,2022,1,29,18,14,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.071072166484454,-79.01537846207466,3.3044133204992643,5.09164804399865,1.5003937572584207,6.671247546133807
6105,2019-06-12 20:27:00,2019,6,12,20,27,2,Robo,ALTA,ALTA,-8.059804610095338,-79.01502586187152,2.2003383896922997,4.017417706703082,0.3889043640207612,5.6427088770052825
10317,2020-05-04 14:18:00,2020,5,4,14,18,0,Otros,BAJA,BAJA,-8.047540628990026,-79.00659214774622,0.558047884084675,2.3711533155654956,1.3065730905796793,4.0051246234053375
5594,2019-05-13 20:51:00,2019,5,13,20,51,0,Otros,BAJA,BAJA,-8.038517658785885,-78.99588916972682,0.9922583861741278,0.894406927471808,2.799888687765661,2.476461680497225
6892,2019-08-11 08:01:00,2019,8,11,8,1,6,Robo,ALTA,ALTA,-8.047152744312918,-79.00512504046641,0.42147327190670597,2.237899668288159,1.4239922341709776,3.865183762790761
12531,2020-12-06 00:49:00,2020,12,6,0,49,6,Robo,ALTA,ALTA,-8.023751511451527,-78.97420053951113,3.8889776773688043,2.221306841724161,5.641213368238683,0.9116464138915125
24987,2024-01-05 07:27:00,2024,1,5,7,27,4,Otros,BAJA,BAJA,-8.055182582433906,-79.01276642305928,1.6438915060103383,3.459323688101298,0.3244474382623105,5.091360010888051
26149,2024-04-14 06:50:00,2024,4,14,6,50,6,Extorsión,ALTA,ALTA,-8.053475798806891,-79.01506066333584,1.695125453133873,3.485049825045775,0.6054979059613287,5.127422286444681
30907,2025-06-06 23:13:00,2025,6,6,23,13,4,Extorsión,ALTA,ALTA,-8.049706447252744,-79.00054297006587,0.6897872233338368,2.2397276682926175,1.5625556822628914,3.7890938872202846
28504,2024-10-25 13:42:00,2024,10,25,13,42,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.041070544289468,-79.00824052018928,0.6625873481757759,2.0173530876919217,1.9274383197242628,3.650771303075819
31882,2025-09-26 07:46:00,2025,9,26,7,46,4,Hurto,MEDIA,MEDIA,-8.066515441712053,-79.0155682907374,2.8605536735751773,4.665802270835286,1.0251363975616632,6.266918771418197
69,2018-01-24 14:08:00,2018,1,24,14,8,2,Otros,BAJA,BAJA,-8.043403135161906,-79.00681969169861,0.4257563565384272,2.0536116132464963,1.720389666776396,3.6977792303718284
21723,2023-04-29 21:09:00,2023,4,29,21,9,5,Robo,ALTA,ALTA,-8.048417866086686,-79.00788947507115,0.7287817632018159,2.5374428861581984,1.1576139396245613,4.173751108106246
25405,2024-02-02 14:06:00,2024,2,2,14,6,4,Otros,BAJA,BAJA,-8.044808617719623,-78.99867187904619,0.48493796647722637,1.6575846236439173,2.07481090643592,3.2215341721223414
32662,2025-11-16 16:47:00,2025,11,16,16,47,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.051602107684916,-79.00797886495455,1.0074976872145076,2.822736938457675,0.8379191511624338,4.445294491431282
24031,2023-10-19 08:47:00,2023,10,19,8,47,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.048325489351088,-79.00286320973548,0.481208209642798,2.211500745510916,1.4728132920110666,3.809058882550803
1067,2018-04-18 23:35:00,2018,4,18,23,35,2,Otros,BAJA,BAJA,-8.049442038138599,-79.01015734982451,0.9935604406805463,2.7881438490651616,0.9729869028504685,4.4287065582167875
26695,2024-05-06 06:54:00,2024,5,6,6,54,0,Otros,BAJA,BAJA,-8.014668459632707,-78.97231180606231,4.696232064706061,2.9131871188246192,6.504655854586689,1.2781296160777869
31062,2025-06-05 06:32:00,2025,6,5,6,32,3,Otros,BAJA,BAJA,-8.05702132953571,-79.01542351608637,1.9918225461115475,3.8035781849857835,0.39231468693851773,5.4392615803383295
7313,2019-09-11 20:36:00,2019,9,11,20,36,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.03079672357259,-78.99836961095947,1.5541370074334686,0.591649844827895,3.3766796349032373,2.106010416480746
26046,2024-03-01 15:28:00,2024,3,1,15,28,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.030800710681872,-78.99655671156847,1.6301555044495102,0.3922361558986907,3.4696130760569175,1.9381791012928866
674,2018-03-09 06:45:00,2018,3,9,6,45,4,Otros,BAJA,BAJA,-8.028715024482974,-78.99459838245114,1.9350411490911517,0.3090756370073592,3.778169713669043,1.6309971500744032
23060,2023-08-15 17:17:00,2023,8,15,17,17,1,Hurto,MEDIA,MEDIA,-8.068174253467612,-79.0153942701005,3.0145833000925455,4.813076921696418,1.191446451058137,6.405780880053601
4280,2019-02-05 21:37:00,2019,2,5,21,37,1,Extorsión,ALTA,ALTA,-8.043038860134555,-78.99032161710312,1.3999879143900842,1.3707572729400619,2.909337948596804,2.61629322933991
26341,2024-04-01 08:29:00,2024,4,1,8,29,0,Otros,BAJA,BAJA,-8.016574766166368,-78.97564691367067,4.286032526862055,2.494709264962496,6.102324470512565,0.855254361220347
16672,2022-02-14 11:18:00,2022,2,14,11,18,0,Otros,BAJA,BAJA,-8.040158524619132,-79.00233466396699,0.43338842986182585,1.4468670355474902,2.2512658947570485,3.090494030151047
16070,2021-12-15 02:23:00,2021,12,15,2,23,2,Hurto,MEDIA,MEDIA,-8.03484719903288,-78.98278272970403,2.447595000763753,1.2035534044933072,4.120181559627856,1.542148313046675
11583,2020-10-14 14:59:00,2020,10,14,14,59,2,Estafa,BAJA,BAJA,-8.037114326291457,-79.00202615686167,0.773123206036304,1.2041187837362213,2.568913967055995,2.8412302750257123
14748,2021-07-12 13:45:00,2021,7,12,13,45,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.051163180598184,-79.0211447251795,2.1506654008765786,3.824813991621631,1.2615911073693844,5.461222918279041
16723,2022-02-25 09:15:00,2022,2,25,9,15,4,Otros,BAJA,BAJA,-8.036818429006251,-79.0047427206817,0.8212828969443454,1.4457573732758189,2.487127199291913,3.06011113579543
22233,2023-06-30 08:18:00,2023,6,30,8,18,4,Hurto,MEDIA,MEDIA,-8.024756267553748,-78.99143787805802,2.4898538593002124,0.715259383350481,4.334709878705612,1.1199708007970077
1097,2018-04-25 21:10:00,2018,4,25,21,10,2,Robo,ALTA,ALTA,-8.040339216977218,-79.00349554877047,0.41070075367985637,1.5536479488014328,2.175590333430438,3.1977888934371252
1983,2018-07-31 22:56:00,2018,7,31,22,56,1,Otros,BAJA,BAJA,-8.019548549629912,-78.98543499505588,3.3365512433165865,1.521582059904547,5.180314637662675,0.4112139124654293
21694,2023-04-01 07:07:00,2023,4,1,7,7,5,Robo,ALTA,ALTA,-8.034583959778105,-78.98803458454444,1.9522391984969258,0.6765429388864148,3.706978204034443,1.6501489914042444
16838,2022-02-06 18:26:00,2022,2,6,18,26,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.03417116017627,-78.98598233539906,2.1691365588596776,0.8493302098120314,3.902087475757452,1.5287954756874038
17285,2022-03-30 05:51:00,2022,3,30,5,51,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.017160283630384,-78.97913386645381,3.976437265732358,2.1677621390898074,5.806619046004339,0.5309284259277706
19071,2022-08-04 07:24:00,2022,8,4,7,24,3,Violencia contra la mujer e integrantes,MEDIA,ALTA,-8.062876614594838,-79.01656329241477,2.5759783167611063,4.392505375192063,0.7392212839644179,6.013673646319441
2259,2018-08-17 18:38:00,2018,8,17,18,38,4,Otros,BAJA,BAJA,-8.044700066067747,-79.00124696384785,0.2081171837637856,1.7734613619939108,1.8943900910736162,3.3816877537966126
26684,2024-05-16 21:22:00,2024,5,16,21,22,3,Otros,BAJA,BAJA,-8.032224698445727,-78.99001063028659,1.939012555162925,0.35620174461010784,3.751782906691307,1.5283252272752343
12216,2020-11-14 16:26:00,2020,11,14,16,26,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.04578262909479,-79.00502947267367,0.29869567366052563,2.110960845185114,1.5602955227929527,3.744772713726902
11625,2020-10-08 11:09:00,2020,10,8,11,9,3,Hurto,MEDIA,MEDIA,-8.04179644834939,-79.01119707772786,0.9351775384361326,2.3356891891006084,1.8039200896097654,3.9600398949349414
31343,2025-07-23 13:11:00,2025,7,23,13,11,2,Otros,BAJA,BAJA,-8.062371694526325,-79.00753406493064,2.102946960484716,3.837889560533109,0.6914159517563074,5.391344246011151
16700,2022-02-07 14:40:00,2022,2,7,14,40,0,Otros,BAJA,BAJA,-8.046216796890672,-79.00558440259502,0.37646507850689076,2.186956233080888,1.4885017493696198,3.821689196679918
6799,2019-08-10 16:01:00,2019,8,10,16,1,5,Otros,BAJA,BAJA,-8.037730046851681,-79.00954184283825,1.002425004064621,1.9690632072662209,2.2701067315223806,3.557625484001531
20452,2023-01-04 14:07:00,2023,1,4,14,7,2,Extorsión,ALTA,ALTA,-8.038348500301252,-79.00865202528686,0.8843998775611904,1.907244964557051,2.216019374561759,3.511790034798051
11859,2020-10-02 20:39:00,2020,10,2,20,39,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.052390218365005,-79.01559699869766,1.6715140724368818,3.441968396424903,0.7388733168756798,5.08592673665696
27065,2024-06-22 21:05:00,2024,6,22,21,5,5,Hurto,MEDIA,MEDIA,-8.026857281012719,-78.9750512213151,3.619806835939861,2.029226445012465,5.342402775366111,1.0047767622296349
17535,2022-04-10 20:40:00,2022,4,10,20,40,6,Otros,BAJA,BAJA,-8.030384811985263,-78.97947227633904,3.0004215333825126,1.4910329644087486,4.717512431103499,1.0800201000145946
10827,2020-07-16 19:08:00,2020,7,16,19,8,3,Otros,BAJA,BAJA,-8.027026876048048,-78.97878844540388,3.2662395484035183,1.6259337363235515,5.023194654555558,0.757729173338328
12251,2020-11-18 07:56:00,2020,11,18,7,56,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.046449270458078,-79.00451098803194,0.31913701581722664,2.134802410925372,1.5262660858493513,3.7617957643487587
11877,2020-10-02 10:34:00,2020,10,2,10,34,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.028840735490649,-79.00467082848905,1.6956420799400442,1.3072512800754539,3.3412692656143927,2.6440713098908573
15277,2021-09-02 11:10:00,2021,9,2,11,10,3,Robo,ALTA,ALTA,-8.013326406139758,-78.97792291567713,4.388273861228952,2.572540116682399,6.22521353772975,0.9641524755174598
32422,2025-11-03 12:27:00,2025,11,3,12,27,0,Hurto,MEDIA,MEDIA,-8.026471104929554,-78.99307111849495,2.2347653050999705,0.5036510310959432,4.078536484067471,1.362374141835779
978,2018-04-27 11:36:00,2018,4,27,11,36,4,Otros,BAJA,BAJA,-8.048302309478618,-79.01796884342286,1.7161029679985866,3.355468401815302,1.2627998473139197,4.990037154483875
22586,2023-07-23 12:32:00,2023,7,23,12,32,6,Extorsión,ALTA,ALTA,-8.064152507578042,-79.00810704422324,2.310323057610952,4.0442539046201285,0.8072969401087152,5.593419911357293
25916,2024-03-12 11:55:00,2024,3,12,11,55,1,Otros,BAJA,BAJA,-8.026511475771995,-78.9783361784434,3.3400461749663255,1.6899427131621285,5.098743785289295,0.7337046536824314
22839,2023-07-07 19:19:00,2023,7,7,19,19,4,Robo,ALTA,ALTA,-8.037940956151633,-79.00140233555679,0.6963199906087724,1.204795544813245,2.5172192885191356,2.84820030067856
15855,2021-11-02 23:10:00,2021,11,2,23,10,1,Otros,MEDIA,BAJA,-8.019991653647027,-78.9828837187549,3.4687917004811752,1.655005060862441,5.304606887517671,0.14845741201625526
31248,2025-07-27 22:43:00,2025,7,27,22,43,6,Extorsión,ALTA,ALTA,-8.032748762061539,-78.9895737096095,1.936614353523304,0.4244158639112772,3.7390473055618894,1.5498675142835532
19911,2022-11-13 21:43:00,2022,11,13,21,43,6,Otros,BAJA,BAJA,-8.016929275512084,-78.98599189583129,3.545103231300765,1.7445270428112096,5.390376308593071,0.6309361491424632
6736,2019-08-15 06:19:00,2019,8,15,6,19,3,Otros,BAJA,BAJA,-8.043261045047506,-78.9989943363182,0.4486165411266053,1.5147136278416389,2.1763165632369357,3.1029619289639565
4702,2019-03-07 00:56:00,2019,3,7,0,56,3,Hurto,ALTA,MEDIA,-8.028895177258175,-78.98330981001313,2.742441186842147,1.0923040987053259,4.522370140022201,0.889670533242733
8150,2019-11-15 07:25:00,2019,11,15,7,25,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.048006372887022,-79.00194637915403,0.4603442057450537,2.1321867367434857,1.5684566708585976,3.720346720214614
26317,2024-04-13 18:54:00,2024,4,13,18,54,5,Otros,BAJA,BAJA,-8.061173039879423,-79.01884746944064,2.586632610589213,4.399463614431768,0.8323618220173294,6.034352937426173
22762,2023-07-20 23:54:00,2023,7,20,23,54,3,Otros,MEDIA,BAJA,-8.03382205777609,-79.00224774240169,1.1347622451061274,1.0654709504534858,2.8949492259934475,2.6463021062800522
7002,2019-08-14 13:25:00,2019,8,14,13,25,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.033334670293474,-78.9856185316063,2.251406625060437,0.8531844318123025,3.994864716096634,1.4282490898226547
30996,2025-06-04 12:48:00,2025,6,4,12,48,2,Otros,BAJA,BAJA,-8.048460135762701,-79.0017064650233,0.5159883303850163,2.1652371076618615,1.5523001172920108,3.745828301483265
30782,2025-05-20 18:04:00,2025,5,20,18,4,1,Otros,BAJA,BAJA,-8.037087249126252,-78.99996264383829,0.8382590339682047,1.0226673593509181,2.676545968169294,2.6667348860171214
11854,2020-10-02 13:15:00,2020,10,2,13,15,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.01918434961,-78.99061964459187,3.077705217609728,1.3397270038716442,4.916318933404772,0.9703219615065122
30171,2025-04-01 20:56:00,2025,4,1,20,56,1,Extorsión,ALTA,ALTA,-8.027258274173835,-78.98619587733056,2.624638372330579,0.8569470773023564,4.4448390291632665,0.835282893845685
6097,2019-06-21 11:40:00,2019,6,21,11,40,4,Robo,ALTA,ALTA,-8.041186223359864,-78.99788526412469,0.6442187311988531,1.2538850844585814,2.431134972333563,2.8455904230827334
12566,2020-12-08 06:36:00,2020,12,8,6,36,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.0415595971926,-79.00777936602117,0.5920621393579036,2.006647157163055,1.8862254671301244,3.6445827614151116
30755,2025-05-16 12:24:00,2025,5,16,12,24,4,Otros,BAJA,BAJA,-8.040483193506175,-78.9936350840471,1.1027543692353237,1.056798882574886,2.8075251889365496,2.5168593942114836
3478,2018-11-14 17:46:00,2018,11,14,17,46,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.022947817925534,-78.99251870376186,2.6099000011680276,0.8969286705184454,4.448841177460653,1.1782588638651523
32423,2025-11-21 19:16:00,2025,11,21,19,16,4,Hurto,MEDIA,MEDIA,-8.037387770683125,-79.00117297859987,0.7622675748500045,1.1464211493530303,2.5834362117223475,2.7887329659679607
16197,2021-12-07 16:16:00,2021,12,7,16,16,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.054357725677695,-79.007590745116,1.2577528303552905,3.053927453880875,0.6322079707232573,4.658019724384954
12559,2020-12-15 17:41:00,2020,12,15,17,41,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.033600194784286,-78.99892190871195,1.2405165380457759,0.7132554241305729,3.0715499636519654,2.3312033092726083
7377,2019-09-25 14:26:00,2019,9,25,14,26,2,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.04117453551217,-78.9962838637483,0.8034308307556084,1.187727272095255,2.5484023167532093,2.7396819025183454
8281,2019-12-22 14:39:00,2019,12,22,14,39,6,Hurto,MEDIA,MEDIA,-8.046429847881079,-79.00596237147131,0.4235332072437182,2.2317169332419073,1.4481239767951741,3.867373938910281
3802,2018-12-16 11:47:00,2018,12,16,11,47,6,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.045349606263018,-79.01104229672609,0.8980893295707241,2.5479671798770136,1.4106059862391098,4.189978313816692
12775,2021-01-07 20:16:00,2021,1,7,20,16,3,Otros,BAJA,BAJA,-8.060568760688037,-79.0125063138676,2.1188998993362427,3.927171124511905,0.2910217122053955,5.535355939866156
17075,2022-03-17 06:26:00,2022,3,17,6,26,3,Otros,MEDIA,BAJA,-8.055180520267086,-79.01194839395197,1.5862636033710313,3.4032010368971495,0.3135633217879624,5.03171134518234
13792,2021-04-24 16:36:00,2021,4,24,16,36,5,Robo,ALTA,ALTA,-8.03473206601061,-79.00815927970213,1.1767352147692827,1.7199111590589693,2.621604910894422,3.259986438633707
11287,2020-08-22 12:14:00,2020,8,22,12,14,5,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.037155788225075,-78.99738591548156,0.9804374928882418,0.8376914884588331,2.821519291691013,2.4692223009757637
5615,2019-05-09 18:22:00,2019,5,9,18,22,3,Otros,BAJA,BAJA,-8.045473083340957,-78.99855953732295,0.5156078037700429,1.7218139518151485,2.0322393572775694,3.2756197949417505
4527,2019-02-15 21:05:00,2019,2,15,21,5,4,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.04243918304526,-78.99995118765118,0.37788982436158153,1.4844812788464734,2.1802878998891897,3.096719456706754
11813,2020-10-15 19:22:00,2020,10,15,19,22,3,Robo,ALTA,ALTA,-8.024482680267829,-78.98483131268891,2.951547154075502,1.1550446763932691,4.77893021595819,0.497145113272429
24447,2023-11-13 06:58:00,2023,11,13,6,58,0,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.03110591722682,-78.99746679491318,1.5578213669992245,0.4919546897662884,3.3916627311118646,2.0403216279635
25968,2024-03-18 19:45:00,2024,3,18,19,45,0,Robo,ALTA,ALTA,-8.064072416106841,-79.02217695477596,3.0723591862917004,4.882958146792297,1.3081744061795368,6.519687713471707
23397,2023-09-13 12:28:00,2023,9,13,12,28,2,Hurto,MEDIA,MEDIA,-8.04842714314207,-79.00578403774881,0.5799069347769829,2.3950574296126956,1.2654718528380835,4.019780728178916
9515,2020-03-12 02:23:00,2020,3,12,2,23,3,Otros,MEDIA,BAJA,-8.016763583954056,-78.9834652810488,3.714610192093238,1.8994979909388094,5.558361169242405,0.4979309274738417
10050,2020-04-23 06:17:00,2020,4,23,6,17,3,Violencia contra la mujer e integrantes,MEDIA,ALTA,-8.008069755425312,-78.99955119141286,4.013266420383148,2.649798430507857,5.718680353305222,2.40871780441239
31052,2025-06-16 12:10:00,2025,6,16,12,10,0,Otros,MEDIA,BAJA,-8.014350135429385,-78.98951317555726,3.6159047715594497,1.8907686740718486,5.4486485062514065,1.10955797556497
15345,2021-09-21 06:14:00,2021,9,21,6,14,1,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.030128442160622,-78.99812310539814,1.6332384463400622,0.5723416728317371,3.4553206155587337,2.0449465460524756
25576,2024-02-01 20:13:00,2024,2,1,20,13,3,Violencia contra la mujer e integrantes,ALTA,ALTA,-8.05888925339072,-79.00658675054089,1.7020535619910608,3.4430852805866734,0.6041292455509572,5.007820695269525
